"amphibian_ntaxa.x","amphibian_mpd.obs","amphibian_mpd.rand.mean","amphibian_mpd.rand.sd","amphibian_mpd.obs.rank","amphibian_mpd.obs.z","amphibian_mpd.obs.p","amphibian_runs.x","amphibian_NRI","grid_id","amphibian_ntaxa.y","amphibian_mntd.obs","amphibian_mntd.rand.mean","amphibian_mntd.rand.sd","amphibian_mntd.obs.rank","amphibian_mntd.obs.z","amphibian_mntd.obs.p","amphibian_runs.y","amphibian_NTI"
6,277.2676632,299.080760340207,46.3285351823611,324,-0.470835027577386,0.324,999,0.470835027577386,5042,6,128.449319666667,192.235858415082,48.3448463782952,97,-1.31940720732236,0.097,999,1.31940720732236
7,276.754439238095,298.506523395777,41.1685932885212,294,-0.528365980475377,0.294,999,0.528365980475377,5043,7,91.1877105714286,179.685055423709,43.0831068164605,11,-2.05410777893272,0.011,999,2.05410777893272
9,270.545520333333,298.42467391194,35.6358515803962,235,-0.782334428453596,0.235,999,0.782334428453596,5044,9,84.8024771111111,162.049655796018,35.1661520769248,9,-2.19663438058083,0.009,999,2.19663438058083
12,248.257925030303,298.098237546956,30.6501586719012,66,-1.62610292005909,0.066,999,1.62610292005909,5045,12,75.8413185,141.753840513847,28.2483660116869,11,-2.333321579966,0.011,999,2.333321579966
11,258.417829781818,298.026500385495,32.3475539059843,124,-1.22447189419008,0.124,999,1.22447189419008,5046,11,97.5777385454546,146.778240871417,29.132759458982,36,-1.68883769473451,0.036,999,1.68883769473451
13,252.837280589744,298.593965132145,30.1083168734668,84,-1.51973571736668,0.084,999,1.51973571736668,5047,13,101.347050153846,136.71652374051,25.1380927568101,73,-1.40700704420313,0.073,999,1.40700704420313
12,261.264936060606,298.796532331119,31.060463722961,124,-1.20833985626455,0.124,999,1.20833985626455,5048,12,131.033365833333,140.641535526527,27.4865450734575,366,-0.349559017603538,0.366,999,0.349559017603538
15,250.043209771429,299.654733744135,27.472582695103,57,-1.80585584265251,0.057,999,1.80585584265251,5049,15,106.710137866667,128.686109633634,23.9103689804491,189,-0.919097977322566,0.189,999,0.919097977322566
18,261.28623427451,299.207074594712,24.8397920281568,76,-1.52661665915793,0.076,999,1.52661665915793,5050,18,117.244533111111,119.462362843955,20.2536366728578,471,-0.109502790470024,0.471,999,0.109502790470024
19,285.520226959064,298.709086314859,24.4067922907609,273,-0.540376596755279,0.273,999,0.540376596755279,5051,19,130.016130210526,117.252113284969,19.0784196707474,744,0.6690290467364,0.744,999,-0.6690290467364
20,281.757684,298.834712336415,23.667860690668,223,-0.721528175258724,0.223,999,0.721528175258724,5052,20,115.3020676,115.103830442242,18.2751666699058,538,0.0108473515639224,0.538,999,-0.0108473515639224
29,270.026579586207,299.075778553489,18.2589040429766,61,-1.59096071149224,0.061,999,1.59096071149224,5053,29,94.9206933103448,97.8801785458562,13.3247144680677,431,-0.222104964620721,0.431,999,0.222104964620721
29,270.424817926108,299.094646989056,18.0470236816943,62,-1.58861813275216,0.062,999,1.58861813275216,5054,29,93.5343966206896,97.9871375195195,13.2811617655966,379,-0.335267424448078,0.379,999,0.335267424448078
34,270.904944994652,299.458955421339,16.7070031445135,51,-1.70910427080778,0.051,999,1.70910427080778,5055,34,78.8958241176471,91.2506095005594,11.3971974529316,134,-1.08401959639072,0.134,999,1.08401959639072
33,268.874911731061,299.446371820969,16.9927157695738,49,-1.79909206418009,0.049,999,1.79909206418009,5056,33,78.4706348484848,92.3414850907271,11.6957277261702,114,-1.18597581672536,0.114,999,1.18597581672536
39,264.677567576248,299.325654732457,15.1104851510418,18,-2.29298310476948,0.018,999,2.29298310476948,5057,39,77.8177753846154,85.8725007570648,10.0828550968958,207,-0.798853627771479,0.207,999,0.798853627771479
45,248.503166791919,299.209777639665,13.9625823491894,2,-3.63160693198629,0.002,999,3.63160693198629,5058,45,82.6280523111111,81.1564806032254,8.84622853937426,578,0.166350179778393,0.578,999,-0.166350179778393
43,250.24924559247,299.063605856153,14.5030246174633,1,-3.36580551652,0.001,999,3.36580551652,5059,43,80.3168268837209,82.4349616412692,9.29033849551059,412,-0.227993281253617,0.412,999,0.227993281253617
1,NA,NA,NA,NA,NA,NA,999,NA,5121,1,NA,NA,NA,NA,NA,NA,999,NA
1,NA,NA,NA,NA,NA,NA,999,NA,5122,1,NA,NA,NA,NA,NA,NA,999,NA
1,NA,NA,NA,NA,NA,NA,999,NA,5123,1,NA,NA,NA,NA,NA,NA,999,NA
2,294.000008,297.480914672673,112.430480630013,422,-0.0309605247008387,0.422,999,0.0309605247008387,5124,2,294.000008,298.566430646647,111.147910305255,415.5,-0.0410841970317343,0.4155,999,0.0410841970317343
2,294.000008,297.480914672673,112.430480630013,422,-0.0309605247008387,0.422,999,0.0309605247008387,5125,2,294.000008,298.566430646647,111.147910305255,415.5,-0.0410841970317343,0.4155,999,0.0410841970317343
2,294.000008,297.480914672673,112.430480630013,422,-0.0309605247008387,0.422,999,0.0309605247008387,5126,2,294.000008,298.566430646647,111.147910305255,415.5,-0.0410841970317343,0.4155,999,0.0410841970317343
2,294.000008,297.480914672673,112.430480630013,422,-0.0309605247008387,0.422,999,0.0309605247008387,5127,2,294.000008,298.566430646647,111.147910305255,415.5,-0.0410841970317343,0.4155,999,0.0410841970317343
2,294.000008,297.480914672673,112.430480630013,422,-0.0309605247008387,0.422,999,0.0309605247008387,5128,2,294.000008,298.566430646647,111.147910305255,415.5,-0.0410841970317343,0.4155,999,0.0410841970317343
2,294.000008,297.480914672673,112.430480630013,422,-0.0309605247008387,0.422,999,0.0309605247008387,5129,2,294.000008,298.566430646647,111.147910305255,415.5,-0.0410841970317343,0.4155,999,0.0410841970317343
2,294.000008,297.480914672673,112.430480630013,422,-0.0309605247008387,0.422,999,0.0309605247008387,5130,2,294.000008,298.566430646647,111.147910305255,415.5,-0.0410841970317343,0.4155,999,0.0410841970317343
2,294.000008,297.480914672673,112.430480630013,422,-0.0309605247008387,0.422,999,0.0309605247008387,5131,2,294.000008,298.566430646647,111.147910305255,415.5,-0.0410841970317343,0.4155,999,0.0410841970317343
1,NA,NA,NA,NA,NA,NA,999,NA,5132,1,NA,NA,NA,NA,NA,NA,999,NA
1,NA,NA,NA,NA,NA,NA,999,NA,5133,1,NA,NA,NA,NA,NA,NA,999,NA
1,NA,NA,NA,NA,NA,NA,999,NA,5137,1,NA,NA,NA,NA,NA,NA,999,NA
4,263.983767333333,296.875791617618,62.9847987719565,290,-0.5222216300694,0.29,999,0.5222216300694,5138,4,101.932082,221.199846759259,63.6812134014279,36,-1.87288775431193,0.036,999,1.87288775431193
4,263.983767333333,296.875791617618,62.9847987719565,290,-0.5222216300694,0.29,999,0.5222216300694,5139,4,101.932082,221.199846759259,63.6812134014279,36,-1.87288775431193,0.036,999,1.87288775431193
7,265.832692761905,296.962136048,43.0836805384595,233,-0.722534446849482,0.233,999,0.722534446849482,5140,7,113.201785428571,178.696903375661,42.1628418859887,58,-1.55338480561138,0.058,999,1.55338480561138
8,258.687030357143,297.303951408802,40.3415424118146,168,-0.957249493771199,0.168,999,0.957249493771199,5141,8,83.5795065,168.601563086086,38.1350988320748,6,-2.22949616468741,0.006,999,2.22949616468741
7,265.832692761905,297.029853296535,43.9755275649147,231,-0.709420949835747,0.231,999,0.709420949835747,5142,7,113.201785428571,177.592912991563,42.3982021016149,60,-1.51872306775336,0.06,999,1.51872306775336
6,257.900964933333,297.17284653667,48.6608898435211,199,-0.807052269895255,0.199,999,0.807052269895255,5143,6,99.9901466666667,188.985661342676,49.1495078944781,36,-1.81071018792454,0.036,999,1.81071018792454
7,265.190322095238,299.285697719434,42.5008206946808,214,-0.802228640927464,0.214,999,0.802228640927464,5144,7,112.238229428571,180.910681670242,42.1012531063322,41,-1.63112608710788,0.041,999,1.63112608710788
7,265.190322095238,299.285697719434,42.5008206946808,214,-0.802228640927464,0.214,999,0.802228640927464,5145,7,112.238229428571,180.910681670242,42.1012531063322,41,-1.63112608710788,0.041,999,1.63112608710788
8,270.244094642857,298.76057576119,38.1483716750829,237,-0.747515027933904,0.237,999,0.747515027933904,5146,8,81.66070775,170.639891342092,38.6382277087867,7,-2.30287952808605,0.007,999,2.30287952808605
10,260.5818976,297.689953933467,33.7441278988327,149,-1.09968929837865,0.149,999,1.09968929837865,5147,10,56.2353774,153.259343137738,31.8099035247065,1,-3.05011820178518,0.001,999,3.05011820178518
13,277.547615179487,297.91000899452,28.9848177722145,233,-0.702519297345827,0.233,999,0.702519297345827,5148,13,94.207148,136.495722082698,25.8732166379758,48,-1.63445367750017,0.048,999,1.63445367750017
15,285.794459352381,298.596036835064,27.1644208689003,297,-0.471262669079717,0.297,999,0.471262669079717,5149,15,123.1336144,128.301370328328,22.5466088033235,413,-0.229203246191355,0.413,999,0.229203246191355
13,290.229088820513,298.410078207964,29.4244088086799,360,-0.278034112448785,0.36,999,0.278034112448785,5150,13,155.130158769231,136.52035380365,25.6266519702035,768,0.72618947598847,0.768,999,-0.72618947598847
11,243.813408327273,299.136462659259,33.242732828745,77,-1.66421499149879,0.077,999,1.66421499149879,5151,11,154.419731636364,147.249734001092,29.9512305780997,589,0.239389083415968,0.589,999,-0.239389083415968
15,282.322924228571,298.792638800515,27.0638198388291,258,-0.608550997975307,0.258,999,0.608550997975307,5152,15,132.373569066667,128.885294921855,23.2820726802533,545,0.149826615212402,0.545,999,-0.149826615212402
14,288.922329934066,298.194070004972,28.461715537913,340,-0.325761813568669,0.34,999,0.325761813568669,5153,14,139.561183428571,133.217989173459,24.8454457588883,599,0.255306115924406,0.599,999,-0.255306115924406
15,287.67784072381,298.637704483159,27.5327460416168,322,-0.398066496628546,0.322,999,0.398066496628546,5154,15,142.1008228,129.412136152152,23.1437290347276,703,0.548255928368683,0.703,999,-0.548255928368683
23,280.716702806324,299.250506724357,20.982114360239,184,-0.883314407682103,0.184,999,0.883314407682103,5155,23,99.3564185217391,107.625448926231,16.6362048700409,326,-0.497050286954728,0.326,999,0.497050286954728
26,274.528153415385,299.475370231117,19.3475427489036,105,-1.28942559473846,0.105,999,1.28942559473846,5156,26,101.629156,102.586235650959,15.1944062446483,496,-0.0629889470867442,0.496,999,0.0629889470867442
30,264.019636211494,299.401119291602,17.819621986909,36,-1.98553499653923,0.036,999,1.98553499653923,5157,30,97.8664242666667,95.8506702239573,13.0891050585678,582,0.154002434367347,0.582,999,-0.154002434367347
31,275.179046215054,299.474635973619,17.6627199070037,96,-1.37552935711398,0.096,999,1.37552935711398,5158,31,104.535384064516,94.636566397688,12.82827495086,782,0.771640591174306,0.782,999,-0.771640591174306
35,273.654213092437,299.549180690879,16.2141052951079,68,-1.59706423062734,0.068,999,1.59706423062734,5159,35,81.9311424,89.9816665101673,11.3544505035024,250,-0.709019261450301,0.25,999,0.709019261450301
36,266.757341965079,299.460800168001,16.0399897801682,25,-2.03887026432875,0.025,999,2.03887026432875,5160,36,82.8976753333333,88.8599392778334,11.0797132645711,304,-0.538124390237176,0.304,999,0.538124390237176
49,258.387726719388,299.453141722965,13.4049987334724,3,-3.0634404239843,0.003,999,3.0634404239843,5161,49,78.4937537142857,78.846699409532,8.38331581252239,469,-0.0421009661498208,0.469,999,0.0421009661498208
42,250.621360945412,299.52096829189,14.5815615124938,5,-3.35352337296521,0.005,999,3.35352337296521,5162,42,95.469748952381,83.5970378498975,9.69833807762375,880,1.22420058029081,0.88,999,-1.22420058029081
42,244.047498662021,299.339862492481,14.4812624294416,2,-3.81820052636061,0.002,999,3.81820052636061,5163,42,85.0930182380952,83.3978915403499,9.43294518397765,587,0.179702803809846,0.587,999,-0.179702803809846
1,NA,NA,NA,NA,NA,NA,999,NA,5223,1,NA,NA,NA,NA,NA,NA,999,NA
1,NA,NA,NA,NA,NA,NA,999,NA,5224,1,NA,NA,NA,NA,NA,NA,999,NA
1,NA,NA,NA,NA,NA,NA,999,NA,5225,1,NA,NA,NA,NA,NA,NA,999,NA
2,294.000008,297.480914672673,112.430480630013,422,-0.0309605247008387,0.422,999,0.0309605247008387,5226,2,294.000008,298.566430646647,111.147910305255,415.5,-0.0410841970317343,0.4155,999,0.0410841970317343
2,294.000008,297.480914672673,112.430480630013,422,-0.0309605247008387,0.422,999,0.0309605247008387,5227,2,294.000008,298.566430646647,111.147910305255,415.5,-0.0410841970317343,0.4155,999,0.0410841970317343
2,294.000008,297.480914672673,112.430480630013,422,-0.0309605247008387,0.422,999,0.0309605247008387,5228,2,294.000008,298.566430646647,111.147910305255,415.5,-0.0410841970317343,0.4155,999,0.0410841970317343
2,294.000008,297.480914672673,112.430480630013,422,-0.0309605247008387,0.422,999,0.0309605247008387,5229,2,294.000008,298.566430646647,111.147910305255,415.5,-0.0410841970317343,0.4155,999,0.0410841970317343
2,294.000008,297.480914672673,112.430480630013,422,-0.0309605247008387,0.422,999,0.0309605247008387,5230,2,294.000008,298.566430646647,111.147910305255,415.5,-0.0410841970317343,0.4155,999,0.0410841970317343
2,294.000008,297.480914672673,112.430480630013,422,-0.0309605247008387,0.422,999,0.0309605247008387,5231,2,294.000008,298.566430646647,111.147910305255,415.5,-0.0410841970317343,0.4155,999,0.0410841970317343
2,294.000008,297.480914672673,112.430480630013,422,-0.0309605247008387,0.422,999,0.0309605247008387,5232,2,294.000008,298.566430646647,111.147910305255,415.5,-0.0410841970317343,0.4155,999,0.0410841970317343
2,294.000008,297.480914672673,112.430480630013,422,-0.0309605247008387,0.422,999,0.0309605247008387,5233,2,294.000008,298.566430646647,111.147910305255,415.5,-0.0410841970317343,0.4155,999,0.0410841970317343
2,294.000008,297.480914672673,112.430480630013,422,-0.0309605247008387,0.422,999,0.0309605247008387,5234,2,294.000008,298.566430646647,111.147910305255,415.5,-0.0410841970317343,0.4155,999,0.0410841970317343
1,NA,NA,NA,NA,NA,NA,999,NA,5235,1,NA,NA,NA,NA,NA,NA,999,NA
1,NA,NA,NA,NA,NA,NA,999,NA,5236,1,NA,NA,NA,NA,NA,NA,999,NA
1,NA,NA,NA,NA,NA,NA,999,NA,5238,1,NA,NA,NA,NA,NA,NA,999,NA
3,233.803922,296.817091785118,78.7945633367832,195,-0.799714689905544,0.195,999,0.799714689905544,5239,3,122.598234,249.637505997998,81.0489522095016,40,-1.56743879513232,0.04,999,1.56743879513232
3,233.803922,296.817091785118,78.7945633367832,195,-0.799714689905544,0.195,999,0.799714689905544,5240,3,122.598234,249.637505997998,81.0489522095016,40,-1.56743879513232,0.04,999,1.56743879513232
4,263.983767333333,296.875791617618,62.9847987719565,290,-0.5222216300694,0.29,999,0.5222216300694,5241,4,101.932082,221.199846759259,63.6812134014279,36,-1.87288775431193,0.036,999,1.87288775431193
6,261.7929364,296.454008779446,47.761080075437,239,-0.725717934449978,0.239,999,0.725717934449978,5242,6,119.450004,189.5624346997,47.3189176644017,65,-1.48169979704429,0.065,999,1.48169979704429
7,265.832692761905,297.029853296535,43.9755275649147,231,-0.709420949835747,0.231,999,0.709420949835747,5243,7,113.201785428571,177.592912991563,42.3982021016149,60,-1.51872306775336,0.06,999,1.51872306775336
8,255.1089455,298.407262154011,40.4841034584101,142,-1.06951403032778,0.142,999,1.06951403032778,5244,8,106.5734575,168.870074827828,39.0022640427496,44,-1.5972564377172,0.044,999,1.5972564377172
7,265.832692761905,297.029853296535,43.9755275649147,231,-0.709420949835747,0.231,999,0.709420949835747,5245,7,113.201785428571,177.592912991563,42.3982021016149,60,-1.51872306775336,0.06,999,1.51872306775336
7,254.745532666667,298.44928907374,43.7100495808256,163,-0.999856024557003,0.163,999,0.999856024557003,5246,7,71.6986414285714,178.831395727728,42.6609226566613,2,-2.51126200812321,0.002,999,2.51126200812321
6,257.900964933333,298.106039528729,47.6881464463594,201,-0.84308318924953,0.201,999,0.84308318924953,5247,6,99.9901466666667,191.265105327995,47.6928211553914,31,-1.91380917400416,0.031,999,1.91380917400416
6,257.900964933333,298.106039528729,47.6881464463594,201,-0.84308318924953,0.201,999,0.84308318924953,5248,6,99.9901466666667,191.265105327995,47.6928211553914,31,-1.91380917400416,0.031,999,1.91380917400416
8,259.183331928571,297.345770141785,38.826767926115,177,-0.98288990435243,0.177,999,0.98288990435243,5249,8,71.14247125,168.715159826326,38.8170861556133,2,-2.51365309042437,0.002,999,2.51365309042437
11,290.434303745455,298.748760019019,30.9332174397443,364,-0.268787308974903,0.364,999,0.268787308974903,5250,11,82.7490196363636,147.351906722723,29.6321542548458,10,-2.18016167608855,0.01,999,2.18016167608855
13,286.093063974359,298.26725163339,29.003461904581,307,-0.419749466428626,0.307,999,0.419749466428626,5251,13,133.301149846154,137.06874212936,25.3630577803458,449,-0.148546453500802,0.449,999,0.148546453500802
15,288.316969238095,299.391962297354,26.9814409393432,315,-0.410467071946114,0.315,999,0.410467071946114,5252,15,150.4957164,128.310996956023,22.5758910701857,831,0.982673037135398,0.831,999,-0.982673037135398
16,293.578012816667,299.386437740816,25.9751087578795,363,-0.22361503769978,0.363,999,0.22361503769978,5253,16,159.31368175,124.417557085085,21.9480593957747,944,1.58994123515234,0.944,999,-1.58994123515234
20,308.357370484211,299.481763056499,23.3281653353813,615,0.380467443543472,0.615,999,-0.380467443543472,5254,20,147.4851003,112.798452761161,18.247758282881,969,1.90087171263003,0.969,999,-1.90087171263003
17,298.295690411765,299.179542621997,26.1583722903113,443,-0.0337885018388424,0.443,999,0.0337885018388424,5255,17,151.271179764706,121.147693853501,20.7888279864988,920,1.44902280834537,0.92,999,-1.44902280834537
20,309.933183589474,299.019356294199,23.7276792911277,647,0.459961851362139,0.647,999,-0.459961851362139,5256,20,125.6033381,113.882883709509,18.3248458468914,731,0.639593614506655,0.731,999,-0.639593614506655
22,297.003501722944,299.454088414991,22.1795128558046,433,-0.110488751848566,0.433,999,0.110488751848566,5257,22,114.034074636364,109.541761093821,17.5770395681856,612,0.255578507695551,0.612,999,-0.255578507695551
25,290.0812212,299.055254060454,19.8704181845386,314,-0.451627780407591,0.314,999,0.451627780407591,5258,25,88.68331752,104.234940432513,15.604422327319,167,-0.996616381324538,0.167,999,0.996616381324538
32,286.19441628629,298.820427720844,17.6866441741742,234,-0.713872643686122,0.234,999,0.713872643686122,5259,32,84.1037118125,93.3302272096471,12.2067299393856,242,-0.755854798374573,0.242,999,0.755854798374573
36,285.459734850794,298.935503626306,16.6397271405855,216,-0.809855153372297,0.216,999,0.809855153372297,5260,36,83.9717662222222,89.3478839308753,11.2261579104647,313,-0.478892044057355,0.313,999,0.478892044057355
34,271.08459826738,299.36090656187,17.2565615190692,60,-1.6385829971541,0.06,999,1.6385829971541,5261,34,97.3516469411765,91.3536277852558,11.8909121561256,707,0.504420441187999,0.707,999,-0.504420441187999
38,263.614486153627,299.525403206361,15.9016406629604,16,-2.25831521500679,0.016,999,2.25831521500679,5262,38,94.7191772631579,86.9888750720721,10.6035052879831,762,0.729032709574499,0.762,999,-0.729032709574499
40,266.813850192308,299.43963151738,15.4723354098815,19,-2.1086526668906,0.019,999,2.1086526668906,5263,40,83.1084212,85.2612661688188,10.2261434821756,428,-0.210523641935133,0.428,999,0.210523641935133
38,269.601289613087,299.338258170492,15.921382041563,37,-1.86773789359343,0.037,999,1.86773789359343,5264,38,85.0908876842105,86.8740694212107,10.6073151040127,444,-0.168108679671973,0.444,999,0.168108679671973
39,264.858221757085,299.37036174497,15.4648172840478,23,-2.23165520510126,0.023,999,2.23165520510126,5265,39,83.4204351282051,86.1955311988912,9.91839647865036,411,-0.279792814963541,0.411,999,0.279792814963541
47,255.568136878816,299.14711146906,13.7212753799486,3,-3.17601486622211,0.003,999,3.17601486622211,5266,47,74.2776510212766,79.9340370784401,8.21679376708677,262,-0.688393334127576,0.262,999,0.688393334127576
1,NA,NA,NA,NA,NA,NA,999,NA,5324,1,NA,NA,NA,NA,NA,NA,999,NA
1,NA,NA,NA,NA,NA,NA,999,NA,5325,1,NA,NA,NA,NA,NA,NA,999,NA
1,NA,NA,NA,NA,NA,NA,999,NA,5326,1,NA,NA,NA,NA,NA,NA,999,NA
1,NA,NA,NA,NA,NA,NA,999,NA,5327,1,NA,NA,NA,NA,NA,NA,999,NA
2,294.000008,297.480914672673,112.430480630013,422,-0.0309605247008387,0.422,999,0.0309605247008387,5328,2,294.000008,298.566430646647,111.147910305255,415.5,-0.0410841970317343,0.4155,999,0.0410841970317343
2,294.000008,297.480914672673,112.430480630013,422,-0.0309605247008387,0.422,999,0.0309605247008387,5329,2,294.000008,298.566430646647,111.147910305255,415.5,-0.0410841970317343,0.4155,999,0.0410841970317343
2,294.000008,297.480914672673,112.430480630013,422,-0.0309605247008387,0.422,999,0.0309605247008387,5330,2,294.000008,298.566430646647,111.147910305255,415.5,-0.0410841970317343,0.4155,999,0.0410841970317343
2,294.000008,297.480914672673,112.430480630013,422,-0.0309605247008387,0.422,999,0.0309605247008387,5331,2,294.000008,298.566430646647,111.147910305255,415.5,-0.0410841970317343,0.4155,999,0.0410841970317343
2,294.000008,297.480914672673,112.430480630013,422,-0.0309605247008387,0.422,999,0.0309605247008387,5332,2,294.000008,298.566430646647,111.147910305255,415.5,-0.0410841970317343,0.4155,999,0.0410841970317343
3,231.62153,292.703381000334,78.9848723283692,211,-0.773336073095034,0.211,999,0.773336073095034,5333,3,169.243052,248.338950626627,81.2716540487511,189,-0.973228606608408,0.189,999,0.973228606608408
3,231.62153,292.703381000334,78.9848723283692,211,-0.773336073095034,0.211,999,0.773336073095034,5334,3,169.243052,248.338950626627,81.2716540487511,189,-0.973228606608408,0.189,999,0.973228606608408
3,231.62153,292.703381000334,78.9848723283692,211,-0.773336073095034,0.211,999,0.773336073095034,5335,3,169.243052,248.338950626627,81.2716540487511,189,-0.973228606608408,0.189,999,0.973228606608408
3,231.62153,292.703381000334,78.9848723283692,211,-0.773336073095034,0.211,999,0.773336073095034,5336,3,169.243052,248.338950626627,81.2716540487511,189,-0.973228606608408,0.189,999,0.973228606608408
3,231.62153,292.703381000334,78.9848723283692,211,-0.773336073095034,0.211,999,0.773336073095034,5337,3,169.243052,248.338950626627,81.2716540487511,189,-0.973228606608408,0.189,999,0.973228606608408
1,NA,NA,NA,NA,NA,NA,999,NA,5338,1,NA,NA,NA,NA,NA,NA,999,NA
1,NA,NA,NA,NA,NA,NA,999,NA,5339,1,NA,NA,NA,NA,NA,NA,999,NA
1,NA,NA,NA,NA,NA,NA,999,NA,5340,1,NA,NA,NA,NA,NA,NA,999,NA
3,233.803922,296.817091785118,78.7945633367832,195,-0.799714689905544,0.195,999,0.799714689905544,5341,3,122.598234,249.637505997998,81.0489522095016,40,-1.56743879513232,0.04,999,1.56743879513232
4,263.983767333333,296.875791617618,62.9847987719565,290,-0.5222216300694,0.29,999,0.5222216300694,5342,4,101.932082,221.199846759259,63.6812134014279,36,-1.87288775431193,0.036,999,1.87288775431193
4,263.983767333333,296.875791617618,62.9847987719565,290,-0.5222216300694,0.29,999,0.5222216300694,5343,4,101.932082,221.199846759259,63.6812134014279,36,-1.87288775431193,0.036,999,1.87288775431193
6,261.7929364,296.454008779446,47.761080075437,239,-0.725717934449978,0.239,999,0.725717934449978,5344,6,119.450004,189.5624346997,47.3189176644017,65,-1.48169979704429,0.065,999,1.48169979704429
7,265.832692761905,297.029853296535,43.9755275649147,231,-0.709420949835747,0.231,999,0.709420949835747,5345,7,113.201785428571,177.592912991563,42.3982021016149,60,-1.51872306775336,0.06,999,1.51872306775336
7,265.832692761905,297.029853296535,43.9755275649147,231,-0.709420949835747,0.231,999,0.709420949835747,5346,7,113.201785428571,177.592912991563,42.3982021016149,60,-1.51872306775336,0.06,999,1.51872306775336
7,265.832692761905,297.029853296535,43.9755275649147,231,-0.709420949835747,0.231,999,0.709420949835747,5347,7,113.201785428571,177.592912991563,42.3982021016149,60,-1.51872306775336,0.06,999,1.51872306775336
8,259.146424214286,298.249321507293,39.9563811468098,156,-0.978639610762882,0.156,999,0.978639610762882,5348,8,86.7952635,169.562649847097,37.5051903424788,7,-2.20682485787451,0.007,999,2.20682485787451
8,259.146424214286,298.249321507293,39.9563811468098,156,-0.978639610762882,0.156,999,0.978639610762882,5349,8,86.7952635,169.562649847097,37.5051903424788,7,-2.20682485787451,0.007,999,2.20682485787451
6,257.900964933333,298.106039528729,47.6881464463594,201,-0.84308318924953,0.201,999,0.84308318924953,5350,6,99.9901466666667,191.265105327995,47.6928211553914,31,-1.91380917400416,0.031,999,1.91380917400416
7,248.013609809524,297.675977140379,43.0194969347108,126,-1.15441534349473,0.126,999,1.15441534349473,5351,7,100.217387714286,178.213647159159,42.8453130321047,32,-1.82041520822662,0.032,999,1.82041520822662
9,244.515732833333,298.476167759621,37.3831225015179,92,-1.44344376059267,0.092,999,1.44344376059267,5352,9,70.2940426666667,160.395158061172,34.4837985695015,3,-2.61285354665637,0.003,999,2.61285354665637
14,306.979703142857,298.658314639035,28.0343093828407,581,0.296828731900773,0.581,999,-0.296828731900773,5353,14,156.839650571429,132.576481193765,24.2951181199346,827,0.998684972754053,0.827,999,-0.998684972754053
20,291.606998378947,299.003997906759,23.4740201476344,356,-0.315114304294292,0.356,999,0.315114304294292,5354,20,112.178536,113.289129926426,18.4672919367484,474,-0.0601384290793845,0.474,999,0.0601384290793845
18,290.691429607843,299.390429354819,24.7740388227422,336,-0.35113369318652,0.336,999,0.35113369318652,5355,18,132.914718444444,118.644071062062,20.1406047642629,762,0.708551086196973,0.762,999,-0.708551086196973
17,294.42337775,299.29678255925,25.56803707717,391,-0.190605355997466,0.391,999,0.190605355997466,5356,17,143.412791529412,121.522787457222,21.238834768143,829,1.03065937049539,0.829,999,-1.03065937049539
17,275.312564602941,299.197562275746,25.9646592213759,188,-0.919904146215072,0.188,999,0.919904146215072,5357,17,119.806012,121.306665505741,20.916647995616,472,-0.0717444547546801,0.472,999,0.0717444547546801
17,297.856540529412,298.729577511563,26.0114528477417,452,-0.0335635609153232,0.452,999,0.0335635609153232,5358,17,150.100113411765,121.919184677383,20.6439554005134,907,1.36509347107389,0.907,999,-1.36509347107389
18,301.840092313726,299.000544309748,25.1835829812056,509,0.112753932039653,0.509,999,-0.112753932039653,5359,18,142.994013333333,119.47339396174,20.5990212757762,874,1.14183188884092,0.874,999,-1.14183188884092
24,306.556838623188,298.778175044407,20.875201918028,616,0.372626986283852,0.616,999,-0.372626986283852,5360,24,110.455731833333,105.877381578829,16.1141125382042,622,0.284120533702983,0.622,999,-0.284120533702983
38,285.603642984353,298.399786353933,16.3761969692709,208,-0.781386752589223,0.208,999,0.781386752589223,5361,38,74.8953566315789,87.5070303111533,10.7120068385446,115,-1.17733995783071,0.115,999,1.17733995783071
43,287.244338998893,298.478411354835,15.38386021471,227,-0.730250548246721,0.227,999,0.730250548246721,5362,43,75.136686,83.453052348488,9.55334079586703,189,-0.870519175039359,0.189,999,0.870519175039359
43,283.334766493909,298.699102962906,15.3146299743214,166,-1.00324568695157,0.166,999,1.00324568695157,5363,43,77.6715817674419,83.3777837358754,9.31310334398991,271,-0.612706823672903,0.271,999,0.612706823672903
41,269.284630431707,299.216720194868,15.1067224714797,31,-1.9813754982042,0.031,999,1.9813754982042,5364,41,78.935406195122,84.6485600491711,9.80502786148599,273,-0.582675942869102,0.273,999,0.582675942869102
41,256.0590814,299.47537204871,15.1881237225254,5,-2.85856840791462,0.005,999,2.85856840791462,5365,41,93.8720305853658,84.4694443590908,9.88392009178608,822,0.951301319613962,0.822,999,-0.951301319613962
42,272.530013598142,299.36060890815,15.1804601433877,48,-1.76744282166538,0.048,999,1.76744282166538,5366,42,81.03595,83.61844803289,9.59922296637145,415,-0.269031987478277,0.415,999,0.269031987478277
46,269.565696425121,299.370625478409,14.1922828762711,22,-2.10007997396393,0.022,999,2.10007997396393,5367,46,90.4371004347826,80.829198368673,8.72647456378534,868,1.10100613894896,0.868,999,-1.10100613894896
